,rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_rad
6860,1.5430936098640167,2.1603395487826083,2.160339381215937,1.0601738352205015,1.0601738352154242,-0.21735551665023226,0.9833061840339842,0.8018679823742716,0.0008751271422089082,0.20640268134052137,1.315930793360982,-0.012320777182167725,1.4018618687428965,-0.3874389721947067,-0.04448828226581691,-0.2184315370344868,-0.35585362776116464,0.9537644054644905,1.3857165411060317,0.019800814236431815,0.22944080592743243
6862,1.5439293053947147,2.161324726730321,2.1613245589129924,0.7387781647289186,0.7387781647237681,-0.21735551665023226,1.2421449550300045,1.268515864520457,0.03926370398994818,0.18075503632674084,1.4233747147947453,0.7108506125227841,1.1709099947656998,0.5881960001146095,-0.060587079000785526,-0.23389822074059843,-1.185026082166549,1.0804510475659923,-0.04635976207078763,-0.18841237159347696,-0.22260412644435176
6864,1.544765000925413,2.162309904678034,2.162309736610047,0.6861502448033983,0.6861502447982358,-0.21735551665023226,0.3630214061804173,1.6381028290461441,-0.13733816925888576,0.4373789432200874,1.3819565107124825,-0.16651440523665786,-0.8673133791191281,-0.373765300234311,-0.42866176422607877,-0.12834506741296206,0.4600230584248914,1.1389992200138361,0.12091953806049642,-0.3627394980173895,-0.1917828810553665
6865,1.545182848690762,2.16280249365189,2.162802325458575,1.1673427367838973,1.1673427367788447,-0.21735551665023226,1.142685459704727,1.1258173635654847,-0.3019876725876806,0.23194219140023845,1.421589130059593,-0.14108962154285462,-1.171351289165058,-0.3456049271699284,-0.4835046339109838,-0.23155737720453115,-0.8369186960604984,1.1559302385376822,-0.41147219617108394,-0.9758225381374415,-0.2876712000433207
6867,1.5460185442214602,2.163295082625747,2.1632949143071025,-0.01184148093893235,-0.011841480944253933,-0.21735551665023226,1.1884840178703846,1.1855788391099236,0.05960356138068481,0.3412371386072956,1.4559901399139132,-0.10884539187952835,-0.5854936240380934,0.17990754655122596,0.06368068125193374,-0.2248218646788488,-0.5190289649983758,1.211932838270402,0.5285109744016987,-0.07088846613915391,-0.11301747617240411
6868,1.5464363919868092,2.163787671599603,2.16378750315563,-0.4660153061269781,-0.4660153061324033,-0.21735551665023226,1.332240957247171,0.8190387841900362,-0.07789675853054157,0.13481734175050605,1.3876097169132466,0.15221697778102514,0.6487833530906707,0.1810901343964494,0.006485123689834445,-0.23263245919333947,-0.9396587232098536,1.175051633583843,0.375264328056087,-0.15184937878546534,-0.14726330438238772
6869,1.5468542397521583,2.16428026057346,2.164280092004158,0.5950128082064351,0.5950128082012519,-0.21735551665023226,1.2334157281726696,1.0170311466887514,-0.04360979924249396,0.06079405046887805,1.4141957205977207,-0.11190021179264437,0.121394516818693,-0.18492080370019712,-0.077059639266706,-0.1930445654401338,0.006758232765971392,1.419426614235712,1.3457213609230656,0.3149816901025401,-0.030827488468443364
6870,1.5472720875175074,2.164772849547316,2.164772680852685,-1.1543471525876434,-1.1543471525932254,-0.21735551665023226,1.258483430686068,0.7300523459975061,-0.08733368330655092,-0.05723033666621171,1.3762480949734983,-0.1080279048847215,-0.18088932836158722,-0.15262137317753263,-0.21214706726411514,-0.2202927711907169,-0.3969496386209067,1.0154501442821378,0.15861671241902364,-0.23999230787620765,-0.15753705284538283
6872,1.5481077830482055,2.165758027495029,2.1657578585497403,-1.5338921796078226,-1.5338921796134914,-0.21735551665023226,-0.00365954814249914,0.9687090515423699,-0.5427574299246597,0.20121220354547495,1.371761715484013,-0.059521447813206375,-1.4367997721666963,3.1643157974531633,0.26380521071031104,-0.23421182990015896,-1.4436892093425726,1.995791636432076,-0.4574864110569557,-1.5392843737323347,-0.356162856463288
6873,1.5485256308135547,2.1662506164688855,2.166250447398268,-1.5006647379755147,-1.500664737981176,-0.21735551665023226,1.2219041193022109,0.7845513905693153,-0.03389249045361506,0.0867562698944796,1.3831308865373066,-0.15349066212977944,-0.31244419328530654,0.48760212153029286,0.37364225315277094,0.48669323047106927,1.785973761752452,1.4258793450717229,1.0284225014381148,2.456528411714649,-0.06507331667842696
6874,1.5489434785789038,2.1667432054427422,2.1667430362467957,11.284471503966738,11.284471503963994,-0.21735551665023226,1.1385403712720088,0.8843322504346477,-0.041414792970315216,0.12055335826449781,1.3776795342246466,-0.09364035951061618,1.2498429137199318,-0.020984563656101414,0.636714853034391,-0.14429219783044628,0.3742049181001359,1.2967063296205659,2.746039552900731,0.6642888535362226,0.3116307936313931
6875,1.549361326344253,2.1672357944165985,2.1672356250953233,-0.5422609879565274,-0.54226098796197,-0.21735551665023226,0.4016207896758176,1.6057213936673478,-0.23041765055977945,0.08103494777948525,1.3619893728784973,0.16805336067178195,1.346901169619209,2.337391246680691,0.5515506977854296,-0.23188613071550998,-0.863510232499155,1.141189596536152,0.2683847122295772,-0.0003741228665600712,-0.20548121233935993
6877,1.550197021874951,-0.943956164460828,-0.9439555422048517,0.015908600408994694,0.01590860040367944,-0.21735551665023226,-1.1562822566334767,-1.4754860550894546,-0.2117200423872787,1.9310470636987602,-1.669205850415849,-0.1196590396664254,-0.8868222639613695,-0.49549798429158914,-0.6332079537068727,-0.2311190882002694,-0.8779680286206585,0.5065131993538156,-0.646014855936001,-1.1168512246826292,-0.3192681134412621
6878,1.5506148696403002,2.1682209723643115,2.168220802792378,-0.015820308100006262,-0.01582030810532875,-0.21735551665023226,1.1507452562540073,1.110235227060852,-0.0497862584974203,0.12310927536054339,1.4241209368820833,-0.12659760095321448,-1.0859867990367775,-0.39032153006743875,-0.005094804543665375,-0.21553700549852506,-0.29783573007682285,0.2019324640209997,0.7107308405481675,0.8157641094551278,0.17464748079145853
6879,1.551032717405649,2.168713561338168,2.168713391640906,-0.011925224573068185,-0.011925224578389786,-0.21735551665023226,1.1870582580068687,1.1460362158211588,-0.03634384782327453,0.08969557455493203,0.656795298516472,0.6700227462220857,3.2219965109986255,-0.14219981779150132,0.004462755887088718,-0.23249367527446424,-0.923945542587011,0.7547361387611035,0.42798203997333095,0.29212981959753287,-0.0616487338574286
6880,1.5514505651709982,2.1692061503120246,2.1692059804894335,-0.7558260292655972,-0.7558260292710883,-0.21735551665023226,1.3448739896627389,0.7406996000701158,-0.04347361272195733,0.05545611591829054,1.4216832119246963,-0.1318522773918601,-1.015239516122244,0.3117660912936366,0.4191829799701575,-0.21786261817572924,-0.34376656574359343,1.140775200977876,0.41966735155020796,-0.12312131300774193,-0.10959289335140575
6881,1.5518684129363474,2.169698739285881,2.169698569337961,-0.03248421475569514,-0.03248421476102143,-0.21735551665023226,1.2680359235163323,0.6692601375972503,-0.02582544185476834,0.12000285304381107,1.3814801773147902,-0.14075036870903732,-0.26333037704711815,0.27007986974951126,0.1877492008248269,-0.13715344207420888,0.41409222275812085,1.2888920133787902,1.2229650416012008,0.6270729501423535,-0.0616487338574286
6882,1.5522862607016965,2.170191328259737,2.1701911581864888,0.812118752256885,0.8121187522517513,-0.21735551665023226,-0.09315184717318178,1.0797681113186683,-0.14685520375285782,-0.2716619505740672,0.2881743288842636,-0.14721823577927465,-0.8801765214672251,1.6956895171663364,0.11534843348652787,-0.2295359151192448,-0.7063784262707294,1.8405117008095349,-0.20742245074455712,-1.1825993206784642,-0.27397286875932725
6883,1.5527041084670454,2.170683917233594,2.170683747035016,-0.10827426072634888,-0.10827426073169245,-0.21735551665023226,0.8272206713791519,1.2744290229644077,-0.08154976166964195,-0.04389041551492762,1.343276073339925,0.9699699836829847,-0.5545051447449506,-0.1577212832600586,0.09131970788945944,-0.23413625366725302,-1.3228185891668607,0.22898657403987183,0.16507323850713465,0.2301033139410846,-6.243079458056265e-06
6884,1.5531219562323946,2.17117650620745,2.1711763358835436,-0.10823567680517616,-0.10823567681051972,-0.21735551665023226,0.8339732096152768,1.3406650119104422,0.005577567586621041,-0.1869627901912642,1.3057480467879592,0.9452769645671508,0.6984818576174092,-0.09090507000493574,-0.3722264671527895,-0.23417142285278308,-1.3627058938248455,1.205124911241583,-0.30790904729693724,-0.9046552842789902,-0.26369912029633213
6885,1.5535398039977437,2.171669095181307,2.1716689247320713,-0.4855460934370674,-0.48554609344249705,-0.21735551665023226,1.0031007328897414,0.9432511661759073,-0.038234437167194914,-0.010860102273723093,1.3837510705881708,-0.10728382283087638,-0.9035640530092198,-0.2371764041110067,0.08298305839147405,-0.2280712406737838,-0.6374821727705736,1.2011585537552274,1.527296750512834,0.13836937662812687,0.08218374462450269
6886,1.5539576517630926,2.172161684155163,2.172161513580599,1.2383705586839229,1.2383705586788865,-0.21735551665023226,1.0259837195446346,1.1629814984110616,0.036043293327846504,0.17951639958019566,1.464163852458971,-0.1387027352267261,-0.47031003119377,-0.4002996150115113,-0.47998796100954244,-0.2059644397070398,-0.14674745485718285,1.1597189979276332,0.16011735491236237,-0.25174469842163993,-0.20205662951836156
6887,1.5543754995284418,2.1726542731290195,2.1726541024291266,1.4438738163964662,1.4438738163914766,-0.21735551665023226,0.046816500422510794,0.9688580487821729,0.11720244859588627,-0.10457378564527156,1.4222071428982537,-0.147849892090618,-1.0357036062214893,3.779409300449991,0.21436206305873728,-0.23238941867101132,-0.9130671867711969,2.2810733786223265,-0.22464455785462986,-1.442653607025447,-0.32876619389530104
6888,1.554793347293791,-0.9434635754869715,-0.9434629533563241,0.016006784728751593,0.01600678472343636,-0.21735551665023226,-1.139041532866158,-1.3610604584300037,0.21744373868264782,0.49469046887372503,-1.624157637167186,-0.03196226544370537,-0.007302099406450668,-0.5089740265173015,-0.6156543854186267,-0.22702692300221256,-0.6871969835890825,-0.4605084355658241,-0.5599746483018614,-0.22301663264391652,-0.20548121233935993
6889,1.55521119505914,-0.9434586495972329,-0.9434629533563241,0.016006784728751593,0.016006784792005756,2.5848105685096,-1.139041532866158,-1.3610604584300037,0.21744373868264782,0.49469046887372503,-1.6041341645353266,0.2067477164606637,1.1706470019735105,-0.4982440078224535,-0.6009142453345473,-0.23221859151816718,-0.9623172835362921,-0.4605084355658241,-0.5599746483018614,-0.22301663264391652,-0.22523968538339212
6890,1.555629042824489,2.173146862102876,2.1731466912776543,1.3394062350153337,1.3394062350103202,-0.21735551665023226,1.470049115016786,1.0671282075089483,-0.9273721968355132,-0.905303290034877,1.462422072038846,-0.13697035697425608,-0.9550166224016079,-0.5312712188700044,-0.6666907094836968,-0.22621165848187813,-0.5649598006651464,-0.7943928568052958,-0.7023686857693147,-0.6833185956733485,-0.253425371833337
6891,1.5560468905898381,2.1736394510767325,2.1736392801261815,0.3359795608449316,0.3359795608396893,-0.21735551665023226,0.07037660775155859,0.8467025045959794,0.21816472614431237,0.09123895526292877,1.385759320526077,-0.15018712884324786,-0.9665495404244251,0.3432483517822405,-0.25687881699939885,-0.22699320270288875,-0.6860197114842908,2.004197946328531,-0.14878449250171183,-1.3107656686822622,-0.2990932111261965
6892,1.5564647383551873,2.1741320400505892,2.174131868974709,-1.4584062725786326,-1.4584062725842841,-0.21735551665023226,0.2577595579754691,0.7727563282309946,0.6857411169773671,-0.6179199039356587,1.4285598938682085,0.12389822975794847,-0.17387306889898885,-0.47362006141536295,-0.6032984671689621,-0.23369916219210676,-1.1221733596751786,-1.67433222512152,-0.7818761591385656,-0.7832139153095231,-0.27054828593832886
6893,1.5568825861205364,2.1746246290244455,2.1746244578232368,-1.410064253519869,-1.4100642535255095,-0.21735551665023226,-0.4244051082642987,-1.0511278386682732,0.055854426580029135,-1.3269116454779661,0.8544302340819374,-0.1683940297223585,-0.9842510368291012,-0.5387363046429772,-0.6568739863641464,-0.08701758586883722,0.6449551072937307,-0.45689727427227667,-0.5213954348602589,-0.14205571999760508,-0.18493371541336975
6895,1.5577182816512345,2.1756098069721586,2.175609635520292,0.8946892898222429,0.8946892898171281,-0.21735551665023226,1.6837316718166173,1.4142002296937577,-0.06436622716663679,0.05890660399795208,1.5062864495027108,-0.10912340607142884,0.8522548775060236,-0.044192850118610905,0.321472654093051,-0.16488563554060973,0.284760659170109,-0.4061042187007396,-0.09479429220061805,0.3710014183691009,0.08560832744550106
6896,1.5581361294165836,2.176102395946015,2.1761022243688193,0.3339762688466847,0.333976268841442,-0.21735551665023226,0.5597051550782368,0.5617909383624333,-0.04338549203219832,0.25332342095369675,1.4849177306983814,-0.12853743504763115,-0.8660711503812751,1.1718701259849946,0.05147604360416572,-0.2295818197967039,-0.7917148575285213,2.0713300267692327,-0.022544706827754807,-1.1677782503795024,-0.29329710470165676
6898,1.5589718249472817,2.177087573893728,2.1770874020658746,-0.169295105763447,-0.1692951057688045,-0.21735551665023226,0.6376590045381039,-0.7639811846866518,-0.09185187139964877,-0.0530327343584753,0.9533733246625996,-0.033214956176107605,0.05064723390415938,-0.5153062829594883,-0.5525565099729582,-0.21806406955040847,-0.3486013905506219,-1.2027500798035005,-0.485060128846,0.7798540272329736,-0.030827488468443364
6899,1.5593896727126308,2.177580162867584,2.1775799909144022,0.6472076515587641,0.6472076515535928,-0.21735551665023226,0.13014456477610342,-1.5985716158522048,-0.09151541058420531,-0.18597974515432356,0.9674240174097473,-0.12391098251910161,1.028830740648083,-0.5132367542303473,-0.5605516040198132,-0.12808466234960522,0.46123176462664855,-0.5408419745058884,-0.4139183845614794,0.02770103232530599,-0.0616487338574286
6901,1.560225368243329,2.178072751841441,2.17807257976293,0.2841843871235593,0.28418438711830524,-0.21735551665023226,0.990862894594528,-0.820814397372733,-0.12864626485992975,0.010540788180474008,1.0264375712809766,0.18077229177557635,0.8458465769258596,-0.36738396761609116,-0.39753162142393755,-0.23222473517979497,-0.9628770433557866,0.37094665243211566,-0.2870835165194743,-0.22823991733077534,-0.19162363795419005
6904,1.5614789115393761,2.17955051876301,2.1795503463085124,-1.2225575528386745,-1.2225575528442723,-0.21735551665023226,0.6919679070035927,0.7434211351776692,-0.7164753533268354,1.4276100393807343,1.5281994527104168,0.11768626726810245,0.5610801098081911,-0.5210713987049524,-0.6597315171669149,-0.23236936180644624,-0.9106497743676827,-1.1173845947986571,-0.6935292428943672,-0.32474010192049185,-0.23630245772834524
6905,1.5618967593047253,2.1800431077368665,2.18004293515704,0.19288222659940019,0.1928822265941253,-0.21735551665023226,0.6788222842893414,0.25511341966899514,-0.25882455654936276,0.17109170361361464,1.5423710614690218,0.09334290298279821,0.3166804051943476,-0.3977866158404116,-0.2828745125019201,-0.23157479849242596,-0.8381274022622556,-0.5138470638524841,-0.29866998191475125,0.10605030262818803,0.013692088204535414
6906,1.5623146070700744,2.1805356967107232,2.1805355240055677,-1.4665195311167343,-1.4665195311223875,-0.21735551665023226,0.7321004887449295,0.6073693920497334,0.12764074484642973,-0.07239872158620536,1.5495020340919812,-0.14182951187548123,-0.9778194656550526,-0.4789417067188683,-0.4747777423295797,-0.2061130534441662,-0.14795616105893997,-0.6355787190643145,-0.37051735746573206,0.38810767571856336,-0.0719224823204237
6907,1.5627324548354236,2.1810282856845795,2.1810281128540954,-0.23104454030261157,-0.23104454030798313,-0.21735551665023226,-1.3035510763261162,-1.352104867616006,0.054436484572088856,0.1713571257735886,-0.4536538521577725,-0.12755602942023883,-0.2563141175845198,0.1693381676845417,0.20333641340821199,-0.20022291789849908,-0.07301637654999853,0.7087974311579429,0.39902058069358154,0.19484614230478767,-0.0719224823204237
6908,1.5631503026007725,2.181520874658436,2.181520701702623,-1.4019120613573817,-1.4019120613630203,-0.21735551665023226,-0.9179870326922945,-0.6213450636798082,0.1867937605901081,-0.044185329026009815,-0.3632011837811976,-0.09037152130676061,0.4476505818295174,-0.475541766663851,-0.5942000591319424,-0.21651885238631988,-0.3171750293049368,0.4686848048197689,-0.33620486108199255,-0.2817785853710781,-0.23972704054934357
6909,1.5635681503661216,2.1820134636322925,2.1820132905511502,-0.003971540410927291,-0.003971540416247079,-0.21735551665023226,1.652074241974961,-1.4204901019246303,0.01880368202226744,0.05308697737926367,1.0968262337446315,-0.11075637868595253,-0.44399905820902613,-0.21729414596318805,0.19738915401791515,-0.19186448283340582,0.018845294783542594,0.7621952588100709,0.928766197675936,0.15893606008263342,0.09930665872949453
6910,1.5639859981314708,2.182506052606149,2.182505879399678,0.6968196829764979,0.6968196829713379,-0.21735551665023226,-1.3107571288667919,0.08873040615865567,3.838739451413398,-1.1773708344585605,1.1551763663678527,0.5127968802935851,-0.36682020412044397,-0.07804442718813112,-0.634290130208373,-0.23421369062989864,-1.4497327403513582,0.33927499190674043,-0.7974567327124297,-1.625468571065505,-0.431503678525252
6911,1.5644038458968197,-0.9424783975392585,-0.9424777756592689,1.071807974276805,1.0718079742717306,-0.21735551665023226,-0.6810459839660524,-1.6339204899021933,-0.11002876640539176,0.39731985796475744,-1.6313215370957133,0.6268022660648725,1.6918283780924406,-0.47001718816264687,-0.5543411821466213,-0.23368664619789634,-1.1665343761962257,0.3065969421684086,-0.39515329708208036,-0.3110420378292043,-0.21648199973525298
6912,1.5648216936621688,2.1829986415800056,2.1829984682482055,-1.268547481800344,-1.2685474818059521,-0.21735551665023226,0.9443430197687004,0.29813382192922483,0.02775193751870416,0.2111114670674669,1.59108094228155,-0.15659158410462518,-1.3555281000582653,-0.4055473485746902,-0.06748410223326072,-0.16420845627173505,0.2484994731173954,-0.3952115354546293,0.2758714599667204,2.312235172240175,0.08218374462450269
6914,1.5656573891928671,2.183983819527718,2.183983645945261,-1.4643375544904724,-1.4643375544961252,-0.21735551665023226,0.8540170529308422,0.6472825281221918,0.06428196890970814,-2.1395949775167695,1.583637621877785,-0.1313742012793755,-1.4531710442460926,-0.5320842480135954,-0.6578694407381646,-0.23326032543556732,-1.0291029821398805,-1.197422136911381,-0.7746384992384829,-0.9510119358748621,-0.29794494850631575
6915,1.566075236958216,2.184476408501575,2.1844762347937885,0.6461114759813065,0.6461114759761349,-0.21735551665023226,0.9744737891203681,0.1981573628269539,0.07778846735822408,0.1826326523472974,1.5885495649132653,-0.1317590648502223,-0.13236020041194835,-0.5428753621012591,-0.20549872036886643,0.17597639562393455,1.3290828174882607,-1.8934527564647436,0.1060848167352809,2.40951884953292,1.0650390142510333
6916,1.5664930847235652,2.184968997475431,2.1849688236423157,-1.1856842700733699,-1.185684270078959,-0.21735551665023226,0.855307532263415,-0.12383208688841724,-0.001920702014690301,-0.05148935365047854,1.5565373387126182,0.07260042306692434,1.5240655215236938,0.6501012322870332,-0.236442191132563,-0.23344719923391646,-1.1161440628741075,0.5890963141816635,-0.5406168305586356,-0.6643841886834854,-0.32197250649500453
6922,1.5690001713156596,-0.941985808565402,-0.9419851868107414,-0.1114196834184031,-0.11141968342374739,-0.21735551665023226,-0.9807670529219294,-1.142660403342648,0.5043246496789732,-0.09574604121354488,-1.5074564262237409,12.17153253996767,1.433674524647579,-0.2039597855294574,0.459245015036641,-0.23417773111815385,-1.3987646972537733,-1.5493623646185901,-0.6218044119733284,-0.010428945888763029,-0.004081496636446118
6923,1.5694180190810088,2.1879245313185702,2.187924356733481,1.6060033983087985,1.606003398303846,-0.21735551665023226,1.1477303304187843,-1.621179740662182,-0.27467025876239043,0.23484217425921325,1.0482266268612885,-0.08046337807066688,0.2839378610355554,-0.5250626326825815,-0.5834350702204378,-0.21053231022034463,-0.21322629595382445,-0.5754736033046637,-0.39436299006364484,0.18544422986844206,-0.05479956821543186
6924,1.569835866846358,2.1879294572083086,2.187924356733481,1.6060033983087985,1.6060033983724151,2.5848105685096,1.1477303304187843,-1.621179740662182,-0.27467025876239043,0.23484217425921325,0.9405640803858231,18.10972867150474,0.1827867871164288,-0.46689409304565477,-0.4532005759245064,-0.23394898522597612,-1.20557408759642,-0.5754736033046637,-0.39436299006364484,0.18544422986844206,-0.05479956821543186
6926,1.570671562377056,2.188909709266283,2.1889095344305365,-1.4511523034042417,-1.4511523034098914,-0.21735551665023226,1.2728638767787201,-0.2667554397889232,0.33321029211058606,-0.11274288990224804,1.6252000297537512,-0.00033840708488455624,-0.4077483843189346,-0.4434640713621659,-0.5479432643073614,-0.23261383361084176,-0.9372413108063393,-1.2541351290297171,-0.7325699391842347,-0.5116031115928654,-0.253425371833337
6927,1.571089410142405,2.1894022982401395,2.189402123279064,0.09033926770743071,0.09033926770213242,-0.21735551665023226,1.2769660163118177,-0.12232937158863066,0.5630370619738566,0.26371420699415904,1.6244378879383459,-0.11641377645858697,-0.604788337560239,-0.5374058933171009,-0.680663772950446,-0.22174820220220984,-0.4320021184718632,-1.2400456800483355,-0.705880142161643,-0.3020188135326559,-0.23287787490734688
6928,1.5715072579077543,2.189894887213996,2.189894712127592,0.9687017600763564,0.9687017600712585,-0.21735551665023226,0.9215312776479122,1.4152607318622943,-0.2152288480340462,-0.14893860816240134,1.5319616828552236,0.8765181995566315,2.3525650259249766,-0.549083948288682,-0.6233775833497791,-0.23324477679425407,-1.0254768635346092,-1.4842608224134397,-0.504472044986321,0.3737436428297017,0.09930665872949453
6933,1.5735964967344995,2.192357832083278,2.1923576563702296,-0.5154071205174534,-0.5154071205228898,-0.21735551665023226,1.3612598546017973,0.6168581183210323,0.6064565291096551,0.5477159181663016,1.6561057383618951,-0.031151421639862488,0.0804663366202023,-0.4918023495356729,-0.6099790221440323,-0.22889273352837544,-0.6737433588232872,-0.32227791719806453,-0.5412330818646776,-0.18449490807833285,-0.22602870926535013
6934,1.5740143444998487,-0.9414932195915456,-0.9414925979622139,-0.46799875418211606,-0.46799875418754167,-0.21735551665023226,-0.7542420098779803,-1.5258320329973545,-0.13315644198123133,0.06222929622281135,-1.6412115635835665,0.7260922640431282,1.8400740472452493,-0.5225297067362927,-0.606998546359359,-0.23353976996784243,-1.1340387848626523,-0.5274037185446542,-0.5365124086920586,-0.206550227668594,-0.1674649184434571
6935,1.5744321922651978,-0.9414882937018071,-0.9414925979622139,-0.46799875418211606,-0.4679987541189723,2.5848105685096,-0.7542420098779803,-1.5258320329973545,-0.13315644198123133,0.06222929622281135,-1.6662867313871503,0.11926229260120275,1.0049414296168544,-0.550468427235195,-0.6753088650895734,-0.23120997855860664,-0.8839999467428695,-0.5274037185446542,-0.5365124086920586,-0.206550227668594,-0.1674649184434571
6936,1.5748500400305467,2.1928504210571345,2.1928502452187573,0.36769627088303036,0.3676962708777954,-0.21735551665023226,1.2875031310887515,0.3169177201262133,0.014045164775281392,-0.01948140724769224,1.6658987366605849,-0.10439989286374941,0.2009121240614744,-0.5397710690075477,-0.5630473556934239,-0.20572332857815925,-0.14312133625191148,-0.8429185766794084,-0.38496162949017304,-0.04411913211900254,0.09930665872949453
6937,1.5752678877958959,2.193343010030991,2.1933428340672845,-1.5180604843160737,-1.5180604843217387,-0.21735551665023226,1.2034631504610696,0.7455044058884245,0.02411495632319631,0.17440456538810448,1.6657236106771236,-0.08589727120642704,2.2028848240562113,-0.5500448009129261,-0.5939311591166885,0.6283271030663361,1.9455229803843919,-1.4186975251576395,-0.07974788149546426,3.057859061289269,0.26368663413741594
6938,1.575685735561245,2.1938355990048475,2.193835422915812,0.4324250328019039,0.43242503279668365,-0.21735551665023226,1.3774416697533496,0.5308059485098165,0.21610590639267027,0.294237755391165,1.66896486365392,-0.16700916062017146,-1.2064325864780499,-0.4705157683216515,-0.2964333650816624,0.04574485999173065,1.0534978034876374,-0.5620945467088972,-0.29127967045069114,0.19158158937550093,0.06848541334050923
6939,1.5761035833265942,2.194328187978704,2.19432801176434,0.2833849038662051,0.28338490386095083,-0.21735551665023226,1.206224511510345,1.0146950413090097,-0.03435712681779888,0.10814732989830729,1.6634850760947126,0.04527563521987316,2.709809570228944,-0.37095665410190537,0.0699949629471734,-0.2044637373068083,-0.12619944942731182,0.8342408865846167,1.3205820710033092,0.36329707345598405,0.23628997156942916
6940,1.576521431091943,2.1948207769525605,2.1948206006128674,-0.6650213387043099,-0.6650213387097805,-0.21735551665023226,1.3353760190717419,0.9195253252905171,-0.07248134159626114,0.09822840547557654,1.6662527145528738,-0.10106534771187484,1.2153463046954898,-0.10273094845716987,0.6243109971775501,-0.16031814333974556,0.27509100955605204,1.4645365307223204,1.6392569114578575,0.35807378876912527,0.28423413106340617
6941,1.5769392788572922,2.195313365926417,2.195313189461395,-1.1610722265084685,-1.161072226514052,-0.21735551665023226,1.2527606645926719,0.8134624731609479,0.08104893287930712,0.20780843574334645,1.6690598986975127,-0.13264827494374784,-0.7749326295282496,0.3155355900502862,-0.04062481073746037,-0.21644318989817746,-0.3159663231031797,1.3924909029477757,0.3597945385910572,0.18185322164622664,-0.20548121233935993
6942,1.5773571266226414,2.1958059549002735,2.1958057783099227,-0.6676526839593354,-0.6676526839648066,-0.21735551665023226,1.3300133113842936,0.8870883334430799,-0.013200150303842405,0.18122689794447233,1.662161989452797,-0.121263104865808,0.04772379246140986,-0.22638529002334307,0.4333620253427418,0.021014575742380383,0.9906450809962671,1.1833987441148293,1.0557257272416825,0.5526411433546157,0.04793791641451901
6944,1.5781928221533394,2.1967911328479865,2.1967909560069776,-0.015961800762774866,-0.015961800768097386,-0.21735551665023226,1.145246852340151,1.1111806771856518,-0.10924369116935703,-0.07496446913262035,1.6624984929038553,-0.07107433312368779,-0.08558513732795914,-0.39571708711127057,-0.4042899851276557,-0.2238678237554463,-0.49002001615620494,0.7077318425795185,0.1361564692075944,0.07928096860803667,-0.13014039027739596
6947,1.5794463654493867,2.197776310795699,2.197776133704033,0.8991570569305608,0.8991570569254469,-0.21735551665023226,1.2584200749181718,0.8660288586496963,0.018715561332508436,0.2871205093237149,1.3989696000870346,0.4493340922011437,2.030986467222551,-0.014628153988025567,-0.09856564828612709,-0.23063074501745828,-0.7704398549638568,0.8103243429355482,0.37465748516693137,0.6016094372939169,-0.13356497309839424
6948,1.5798642132147358,2.198268899769556,2.1982687225525606,-0.6391254592181346,-0.6391254592235992,-0.21735551665023226,0.17701602348897016,1.3338596781421128,0.018675506473527073,0.16948934020340142,1.4242256264119717,0.038280178189216627,0.7312244017762016,1.385186296054864,0.4740191084290533,-0.228092230709036,-0.6374821727705736,1.4569590119424185,1.1243977620935923,0.3783140169307031,-0.15411247002438444
6949,1.580282060980085,2.198761488743412,2.198761311401088,-1.459522724085521,-1.459522724091173,-0.21735551665023226,0.22377347772059558,0.7931392238216209,0.1953014126377498,-0.28260324183521623,1.4235667525896099,-0.1422491014515376,-1.084232734171128,5.478566298815056,0.10480215990776477,-0.2330012886022044,-0.9880069712801384,1.9397890366993564,-0.6048810220993905,-1.5575658701363406,-0.40410701595726506
6950,1.580699908745434,2.199254077717269,2.1992539002496154,0.35195980457604176,0.35195980457080317,-0.21735551665023226,0.23681476087316405,1.087414347451942,0.04396614443436031,0.11965878728088186,1.4031148419126167,-0.04995955277519299,2.180666669091316,-0.35484389471073635,-0.0796542622551176,-0.2023996015782096,-0.09960791298865518,1.102710008981958,1.5163359448404852,-0.20734677858334014,0.2328653887484307
6951,1.581117756510783,2.199746666691125,2.199746489098143,-0.48174322184756146,-0.48174322185299023,-0.21735551665023226,1.3031599039729223,0.7386706588932039,-0.11606102816798519,-0.2507230912872322,1.6487869910613733,0.19381292889330032,0.65170679453342,-0.37760871073128705,-0.48939421836764674,-0.23287237863803176,-0.9698763782537816,0.34726690624491857,-0.3334646596639053,-0.21322297385605626,-0.2191795436233534
6953,1.5819534520414813,2.200731844638838,2.2007316667951984,-0.24893867543409234,-0.248938675439468,-0.21735551665023226,1.4705383129979464,0.8632298544485211,0.10849452225333774,0.1375600374035704,1.422882644225068,-0.16361879342351207,-0.8772530800244759,-0.008123920839296792,0.1002930287327538,-0.15433450156914913,0.3137696080122799,1.4167626427896522,0.6893666779039733,-0.15315519995718005,-0.05822415103643023
